label,review
1,可乐雪碧果粒橙健力宝芬达阿萨姆冰红茶冰绿茶零度艾森王老吉！！速度的马上，星期天六楼集合！什么蒙牛伊利特仑苏六点半旺仔光明雀巢统统给我倒了！小的们，上！~不过要喝到一半的倒啊，都还没喝就倒我心疼票票
1,东西确实不错，好看，实惠，质量绝对保证
1,"1.先说外观吧!目前市面上只有两款颜色可做选择，(光亮银，酒红)特别是酒红色的外壳漆采用的是烤漆，这样手机的外壳还是非常耐磨的，而且看上去也还比较精致~!再就是它的外型也蛮圆润，拿起来手感也比较好..2.因为它是内置30万像素的彩屏照相手机，屏幕是采用迪色灵技术，所以屏幕看上去色彩还是较艳丽，而且也蛮清晰的，而且它的照相功能还有个性化的""主题模式""(连拍 定时 多组拍摄)而且机身可存100张照片!因为2051C支持数据传输，所以还可以把储存在手机里的照片上传到软件光盘里，可将图片下载后用专业的冲印设备冲印出来，而且还可以将拍摄的图片设置为待机的图片。3.它来电还可以设置来电图象识别!EMS增强型短消息服务，手机铃声虽为16和旋不过里面还是内存了几首比较悦耳的铃声，而且它还可以下载!"
0,买回来看了一下，失望了点。1.没法穿皮带，搞了根白绳子系。2.好像不是我们常见的亚麻裤，纤维涤纶居多。3.XXL说是给1.8米穿的，可是我穿起来像紧身裤，问店家可不可以换，店家问我是不是小很多，告知不是就没下文了。。。4.快递不知谁发的！。总之，买裤子还是实体店的好。照片拍的再好也不是你穿的效果！
1,收到裤子面料挺好的，也没色差，尺码客服推荐的大小合适
1,产品很不错，一直很喜欢京东自营的东西，品质有保证，因为上次买一瓶体验装试了试感觉还挺不错的就称618囤了好多，哈哈哈哈！快递小哥开车送来的！
0,完全不新鲜，品质不如街边摊，太恶心了……难以形容！太恶劣了！自营居然是这样的！差评差评差评
1,个头不大，口感还行，不算便宜，送货上门方便罢了
0,酒店位置离浦东机场很近，房间设施比较陈旧，酒店服务很差，服务员态度不够热情，远远达不到星级酒店标准，酒店去机场的班车，司机服务态度极其恶劣，车子闷热，司机空调和排风扇也不开（司机座位旁边窗户他自己开着），客人提出要求后，司机竟然说就这一点点路，大家忍一忍，真实无语。酒店早餐也非常差。
0,说送礼卷也不送！我在也不来当当买东西了
1,布料很好有弹性，很愉快的一次购物，是正品！以后就认准你家产品了。
0,系统慢，不如note4x
0,键盘很容易烂.大家要注意这一点.维修点少得可怜.
0,这火龙果简直小的可怜，跟两个山竹一样大，三个都是这样，无语了
1,物流快，京东配送员服务态度好，苹果没有坏果，新鲜，紧实，甜，脆，带酸，就喜欢这味道和口感
0,怎么不是绒的 别说发错了 唉
1,新鲜，甜美，运输超快，冷链输送，吃时还凉凉的昵！
0,我点错了，包裹还没收到呢！
1,在莱西这个地方真的算是不错的酒店了。酒店临河，不在闹市区，环境好。晚上酒店里有唱歌的，不过也不会唱到很晚，11点左右就差不多了。
0,房间小，没窗户空气不好
0,一般般。什么都一般般。就这样吧。比较老旧
1,超轻啊~单手拿很方便，外形简约大方，喜欢。送的东西很实惠。内存，硬盘。间接升级啦。京东送货真是飞速啊，头天下午下订单，第二天上午就送货了。表扬
0,屏有一个亮点，不过在开始栏，用时看不出来～～外壳和键盘比较爱花，爪纹啊～～得赶紧配一套全方位的衣服～～
1,送的，可以。
1,前后买了五箱，非常好吃，关键是不用自己费劲搬上楼了，特别好
1,之前买过一本UK版TWILIGHT 三联买的 109好像太贵了啦！那时太想买了现在看到当当才280，立刻没犹豫就买下刚好放假了 等的那叫一个焦急连睡觉 散步都把手机拿着 生怕漏了送货员的电话唉唉唉 6天后终于来的货 我在顺德 和过几天卓越订的货一起来 估计是送货员偷懒出乎意料 这本twilight比UK 大开很多 纸质也很好的 淡黄色 问起来也很好闻很高兴啦，如果除去等待的痛苦不说……
1,"读过一次卡莉,心中总会有记忆,佩服她作为女性,能有这么艰难的优秀的经历,困难磨炼人的意志,激励人的斗志,卡莉经历了好多困难,但每次她都可以迎刃而解,勇敢的面对,让我心中升起自信的旗帜,高高飘扬,在以后的日子里如果有困难,我要学习卡莉,动脑筋想好每一件事,做到最好,我最佩服是卡莉的口才,她可以说服每一个人,这是努力的结果,我们也可以做到,只是做的未必好,未必恰当,这本书激励我努力做的更好,更好....."
1,看着不错，物流快，包装好，配送服务也好。感觉苹果还挺新鲜，不像是那种冻库放了很久的。
0,一塌糊涂，一分价钱一分货！
1,快递大叔太可爱了，态度超好。    东西就不用说了 沙宣。    哈哈，好评 特别是快递大叔 圣诞快乐！??
0,"信号不好,买机一年了,现打电话对方经常听不到.屏幕易进灰"
1,蒙牛也出香蕉奶了味道还不错~就是太贵了！喝不起啊…
0,普普通通的，就一手机跟充电器吗？新手机厂家耳机都不佩戴一个吗？很想退货的，感觉到麻烦就先用几天再考虑退不退货
0,不好，才两天拉链就坏了
0,看了之后比较失望，没有想象中的能帮助自己记住单词
1,一直用沙宣，活动价格比较优惠
0,星给快递，千万别买套餐8，不是匹配的外壳，纯粹是坑客户的，跟客服解释半天还怪别人买套餐，机子散热不好。
0,垃圾垃圾非常垃圾
0,电池、无线网卡问题如下 电池无问题。两次充放电都很好 无线网卡可疑。电池供电运行2h后，信号变差，“信号很好”，变成“信号差”（同时运行的IBM信号很好）；直接插电运行，无线连接始终很好（4、5h）
1,很好，没有色差，穿着很帅气，儿子很喜欢。
1,不错，物有所值！
0,千万别网买苹果发来的都是些次果，落地后的苹果
0,手机送来膜居然是贴好的！包装盒外面就一个华为的塑料胶带密封。打开机子试验了下还能用，但是关机或者重启后无限重启是什么鬼？！懒的退了，就升级了下系统，偶尔还会自动重启！综上，80%是别人退货，要么就是问题机子！
1,不错 面料舒适 价格便宜 赞
0,"酒店的星级与实际不符,房间相当与好一点的招待所,交通也不方便.住的不爽!"
1,挂牌三星；房间大，布置有特色，墙上挂画是亮点；1楼旺鑫阁餐厅吃饭方便；5楼足浴对住店客人有打折；酒店对面就是大润发，购物便捷；早餐稍逊是小小遗憾，不过KFC就在大润发1楼，可以作为备选。总体感觉性价比很高了！
0,尝了一个，一口下去是这样的，无语。差评
1,日本一直是道教研究的重镇，取得了十分令人羡慕的成果。《真诰》校注就是其中之一。《真诰》是南朝梁时陶弘景整理的重要著作，记录了早期上清派的历史，对于我们认识早期道教的产生发展极为有用。但是，其用词简古，不易通览；用典繁多，难以深究，历来就是一本十分难读的书。日本人不惮劳苦，用尽十年功力，做出完整之校注。不仅对其文字进行了考订，而且对其用典、术语进行了校释，方便了我们阅读利用此书。
1,衣服超级棒，料子非常舒服，提醒大家别买小了，款式都挺好看。穿上好看！
1,商品和服务都不错、下次还会在京都买。
0,昨天买的，今天就收到了，快递速度是没得说的，但是，打开箱子我就无语了，里面没有填充物，只有一个盒子，摇起来哐当响，而且平板电脑盒子是没有密封的，直接两边用胶带一贴就完事了，我都不知道收到的是不是买家发的，问客服也不知道怎么确定。本来对华为印象挺好的，现在直接就无语了。感觉上当受骗了。
0,做酸奶失败了 天太冷了么 晚上去买罐蒙牛的算了
0,衣服太难看了，
1,这本书的最大有点在于它的朴实和实用，书里没有什么说教，没有什么大道理，但是教给我们许多与孩子交流沟通的技巧，再加上一些练习，对我们教育培养孩子确实有很大帮助。我想，如果照着里面说的去做，即使不能说百分百地有效，但一定会大大改善与孩子的关系。可惜许多技巧我现在还没办法去实践，两岁半的孩子还停留在无理取闹的阶段，不过很快我就可以用上这些方法的，所以现在要抓紧学习，呵呵呵。
0,这是我在京东消费这么多年来买到唯一次最烂的东西，还是自营一斤6块钱的就这货色还有一个是坏的，马路边上摆摊那种一斤3块的都比这个好，看着就是那种掉地上的果子一万只騲呢马飘过
0,设施较陈旧 卫生状况不佳 总机服务人员态度差 空调噪音大
0,烂的拿来卖，晚上买的，第二天早上到，肯定不是运输坏的，就是拿坏的来卖给客户，垃圾
1,第一次购买生鲜产品，价格实惠，京东配送物流给力，包装完好！买了好几种水果，五六个包装箱，没有一个碰坏或者变质的！特别是京东的快递师傅会等着客户当面检查完才走，态度好！有耐心！真心点赞！非常满意京东的服务！五星好评！
1,一直用沙宣看这次有活动，就买了一个套盒囤着，很信任京东满意，赠送的试用装三个洗发两个护发旅游短期带着非常合适！
1,跟描述的一样，水果很新鲜，京东自营的产品质量都有保证，送货又快
0,靠近路边的房间太吵太吵了，根本没有办法睡觉。劝大家千万不要去了。
0,竟然还有500的这种包装，没看容量，感觉被骗了。一直都以为是大瓶的
